transaction_date,amount,notes,customer_id,transaction_type,id,created_date,updated_date,created_by_id,created_by,is_sample
"2026-02-23","300","","69661ace7df3c9f2836c70f1","Paid","699c9c1348d348ff018d670f","2026-02-23T18:27:31.853000","2026-02-23T19:14:32.521000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-23","300","","696537806adc38d0488e4c74","Paid","699c9c01ba98e19fd87a8033","2026-02-23T18:27:13.120000","2026-03-05T14:24:01.137000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-23","250","","6969e7461f7b64bfed39c5a5","Credit","699c9be363179cee4dbc1914","2026-02-23T18:26:43.042000","2026-02-23T18:26:43.042000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-23","250","","698390891b58ca34a5c3232c","Paid","699c9bd0aba21d9d80b0a776","2026-02-23T18:26:24.232000","2026-02-23T19:13:47.042000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-23","300","","696a5c8436ef05fabd8d8706","Paid","699c9bb1227d467472491f62","2026-02-23T18:25:53.584000","2026-02-23T19:06:23.047000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-23","500","","6969e4eb259e96d9bc1a0670","Paid","699c9ba27763ad4b2b630585","2026-02-23T18:25:38.194000","2026-02-23T19:06:07.128000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-21","300","","6964cbbdac1725ad13815096","Paid","699a00c5ce0a4818d41b76f2","2026-02-21T19:00:21.634000","2026-03-10T18:11:51.187000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-21","900","","696624c492995e7f77d7e6b1","Paid","699a00b2fdd0e2bc881755f6","2026-02-21T19:00:02.339000","2026-03-10T13:02:37.641000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-21","250","","696a52ac7bda66b620ca0345","Paid","699a00a046130a310a85a0e1","2026-02-21T18:59:44.147000","2026-03-16T06:00:14.913000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-21","300","","696a5842b1f287704c12459f","Paid","699a007ddd4e9c92a99a1157","2026-02-21T18:59:09.343000","2026-03-13T20:32:39.049000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","69653b5434362e938e5b4394","Credit","69999c8b7b3d727046506af3","2026-02-21T11:52:43.232000","2026-02-21T11:52:43.232000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-21","300","","69662184befb41b217fbc0b1","Paid","69999c6ebe6c0be6b2bac2af","2026-02-21T11:52:14.284000","2026-02-28T15:13:37.876000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","696a5249c70ecdeb66918407","Paid","69999c535dd2e122ea14da3c","2026-02-21T11:51:47.381000","2026-02-26T19:34:19.002000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","6969e5535c7f0dae71b407bd","Credit","69999be74ee4adb78658468c","2026-02-21T11:49:59.516000","2026-02-21T11:49:59.516000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-21","250","","696a4df8f4cef6cc059ac4b6","Credit","69999bc1a4783b40d1e5a53b","2026-02-21T11:49:21.674000","2026-02-21T11:49:21.674000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","6965384116db412a7823aa94","Credit","69999b7fbd714a5c6c5122fb","2026-02-21T11:48:15.908000","2026-02-21T12:01:24.445000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","600","","696a4e4032cc4a7ec8b4027f","Paid","699999cebb184bf401c98980","2026-02-21T11:41:02.046000","2026-02-21T11:41:10.148000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","500","","6965387c63ba9cb531381013","Paid","6999995c6a8aa25962015d7b","2026-02-21T11:39:08.958000","2026-03-09T18:37:09.053000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","500","","69653a3ae75a9d902528c7ca","Paid","699999235034e6b5b2617b1d","2026-02-21T11:38:11.309000","2026-03-12T18:55:45.202000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","696a6873a2b373d6921c79f6","Paid","699997229a8bf0eb869da946","2026-02-21T11:29:38.340000","2026-02-21T11:29:38.340000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","6964f1f40622a7ce6ee013b8","Paid","699996f2f6f7ed53be16ddd2","2026-02-21T11:28:50.237000","2026-02-21T11:28:50.237000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","696a626089c1466ae5296354","Paid","699996d3068950725422c6de","2026-02-21T11:28:19.591000","2026-02-21T11:30:07.835000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","800","","6999969cc50df118c21546f7","Paid","699996b77b5b42c44a987e97","2026-02-21T11:27:51.822000","2026-02-21T11:27:51.822000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","600","","69653a79bb6773d1e4f3b780","Paid","699996671c313ba0c7f097d6","2026-02-21T11:26:31.657000","2026-02-25T08:00:22.417000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","696a9157264df4be2f69800a","Paid","699996466a8aa25962015a16","2026-02-21T11:25:58.174000","2026-02-21T11:26:09.663000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","6966930b6e65cc6f3df7470e","Credit","699996360794302358682b1f","2026-02-21T11:25:42.229000","2026-02-21T11:25:42.229000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","500","","6969e4eb259e96d9bc1a0670","Paid","699995d63e3b63f8752dac32","2026-02-21T11:24:06.653000","2026-02-21T11:24:06.653000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","69662425237db7344798fa1c","Paid","699995bbb00537a9e400142b","2026-02-21T11:23:39.042000","2026-02-23T19:14:07.836000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","696b23df0ea7d2504e5aeb15","Paid","6999959a15a6edc480dddb88","2026-02-21T11:23:06.042000","2026-03-09T18:37:23.930000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","69653c34d486dbd0d31d698f","Paid","69999588efd04cc6a8c97308","2026-02-21T11:22:48.126000","2026-02-21T11:25:11.190000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","696b29f9e884e0478e302def","Credit","69999570fadff7a122ec9045","2026-02-21T11:22:24.959000","2026-02-21T11:24:28.150000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","696537b4d1ae293dd06667ba","Paid","69980ac73a418f451eb10630","2026-02-20T07:18:31.554000","2026-03-04T10:26:54.674000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","300","","69653af1d8b8e52748e230b3","Paid","69980ab4305a23fb51b5bd5d","2026-02-20T07:18:12.137000","2026-02-20T07:18:12.137000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-20","250","","6964f42ec45f394bfa406f44","Paid","6998045de5dd5bfc79574322","2026-02-20T06:51:09.014000","2026-03-11T13:46:38.567000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","250","","69669f4f67cfe5c4f04b6027","Credit","69976c532a0c78adcc0fa72e","2026-02-19T20:02:27.051000","2026-02-19T20:02:27.051000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","400","","696a91c374b4550bbabe2c97","Paid","69976c3bd982f07ec9d2885e","2026-02-19T20:02:03.544000","2026-03-09T18:36:53.544000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","6969e5535c7f0dae71b407bd","Paid","69976c2157d002ba50949a32","2026-02-19T20:01:37.368000","2026-03-04T10:54:42.759000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","600","","6964eaf4e92016ed5d8c1067","Credit","69976b9cab0bae15085c0518","2026-02-19T19:59:24.248000","2026-02-19T19:59:24.248000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","696621d4ebe8f91c0ab2345e","Credit","69976b89c41ea89f66b53ee9","2026-02-19T19:59:05.414000","2026-02-19T19:59:05.414000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","696a6c317b32ed59b6fd4339","Credit","69976b77fb78c370d12dbb20","2026-02-19T19:58:47.468000","2026-02-19T19:58:47.468000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","696624e2f8928cdc28c5ad0b","Paid","69976b6888bda1eeae04101d","2026-02-19T19:58:32.478000","2026-02-21T11:33:41.492000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","200","","69976b4eb49d4a8eec742f2a","Credit","69976b55d95ce2ee366bd02d","2026-02-19T19:58:13.486000","2026-02-19T19:58:13.486000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","250","","69661c6016e3193db9e41bc9","Paid","69976b2a6a686ee25c842256","2026-02-19T19:57:30.231000","2026-03-03T19:18:42.838000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","250","","69976b0d90e0250e0a77fbff","Paid","69976b1564cf79afec690d00","2026-02-19T19:57:09.855000","2026-02-19T19:57:09.855000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","6965394a50fe75f11fee8e70","Paid","69976a8cfa475acc5190a1b4","2026-02-19T19:54:52.282000","2026-02-21T11:31:23.654000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","69653d08368ab3b7588db931","Credit","69976a7110f99de118156be8","2026-02-19T19:54:25.514000","2026-02-19T19:54:25.514000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","69653cf5911c3a177a91cc67","Paid","69976a61a43ded15360c6b7e","2026-02-19T19:54:09.223000","2026-03-04T10:18:40.651000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","696a4efc836ab4366e53ffd8","Paid","69976a53161a2347d33d9d2b","2026-02-19T19:53:55.665000","2026-02-28T15:11:03.539000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","696a59b65a5b69bf71e28b03","Paid","69976a464db7032668954a47","2026-02-19T19:53:42.693000","2026-02-26T19:37:08.012000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","250","","6964eabdce6697bda38742f9","Credit","699769d7ee6e84cfeb54fd58","2026-02-19T19:51:51.966000","2026-02-19T19:51:51.966000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","100","","696a68233f85d7e8e29cdfa9","Paid","699769acba0a2261db6346f3","2026-02-19T19:51:08.977000","2026-02-19T19:51:08.977000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","300","","69661a93dcb82fde6ff4846d","Paid","69976999da5bf8425bc07b0c","2026-02-19T19:50:49.777000","2026-03-06T12:00:08.185000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","600","","6964e9e9808db1b3e1cf86b4","Paid","6997698b93111f3b727b740b","2026-02-19T19:50:35.046000","2026-03-09T12:02:25.603000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","600","","69669ec4d5e05e79b131b961","Paid","69976979339f5a43e10d14df","2026-02-19T19:50:17.275000","2026-02-19T19:50:17.275000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-19","250","","6966a020856dec24309cc7fb","Paid","69976969855bf93496c70a87","2026-02-19T19:50:01.994000","2026-03-06T12:23:07.699000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","460","","698390372303e899a8060e9f","Paid","6996bd92010bf70fd4b7b180","2026-02-19T07:36:50.233000","2026-02-19T20:02:45.985000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a55733f6c0531b7706f95","Paid","699623fcfd16ec1aee51dd66","2026-02-18T20:41:32.132000","2026-03-06T13:39:16.794000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","100","paid 1200","6964cbbdac1725ad13815096","Paid","699623e6abb8ab76c5471249","2026-02-18T20:41:10.937000","2026-03-10T18:11:41.321000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a55de264df4be2f6961d4","Paid","699623b2ae94bb869fb63bb4","2026-02-18T20:40:18.922000","2026-02-23T18:31:33.042000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","500","","6969e4eb259e96d9bc1a0670","Paid","699623a0b2857162750e9447","2026-02-18T20:40:00.857000","2026-02-18T20:40:00.857000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","900","","6966933011a93000ee3db596","Credit","699623915e34209cf3629e20","2026-02-18T20:39:45.014000","2026-02-18T20:39:45.014000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","6965380de1fa4fcffe5cba5d","Credit","6996234a7aac71dea3db01c5","2026-02-18T20:38:34.720000","2026-02-18T20:38:34.720000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","69962332cbdb0cc9a6c4ba48","Paid","6996233ae9d73a20291c7d89","2026-02-18T20:38:18.687000","2026-02-18T20:38:18.687000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a4a51f00737ee5bcc0386","Paid","69962315a605a9b0b5e8627c","2026-02-18T20:37:41.568000","2026-02-23T19:12:26.796000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","6965397e8088ff6792fdbdc3","Paid","6996227fdda32338be3f2f91","2026-02-18T20:35:11.304000","2026-02-23T18:30:49.889000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","250","","696b237cc4c326e729eebfb6","Credit","6995a8b3362a81b6f8d6452e","2026-02-18T11:55:31.785000","2026-02-18T11:55:31.785000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","69653c560c2947a007e07358","Paid","6995a80656e3104ddbd6b869","2026-02-18T11:52:38.893000","2026-03-10T11:54:03.351000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","600","","6963fc457eaa2180854e1a37","Credit","6995a5fe5028e553db4298ef","2026-02-18T11:43:58.774000","2026-02-18T11:43:58.774000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","6965382116db412a7823aa85","Paid","6995a485c34c4b74cf0d34fd","2026-02-18T11:37:41.593000","2026-02-28T15:11:55.289000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","69653c6d679a11dae94461f8","Paid","6995a471a161fd9a3dd9dbc2","2026-02-18T11:37:21.999000","2026-02-21T11:30:35.533000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a925dd63959b43387a9c5","Credit","6995a45ec495001b2b858ee7","2026-02-18T11:37:02.759000","2026-02-18T11:37:02.759000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","6964ea7704e16f90eca14549","Credit","6995a3df7891f355ca05da8c","2026-02-18T11:34:55.985000","2026-03-19T09:03:36.451000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696537806adc38d0488e4c74","Paid","6995a3ca39275d5791055b45","2026-02-18T11:34:34.965000","2026-03-05T14:23:57.062000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","600","","6964f1c703862bf3a52f3458","Paid","6995a3ba206b9eda23cce8c8","2026-02-18T11:34:18.142000","2026-03-04T06:01:27.381000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a54fb1e4e948448c1bfdb","Paid","6995a3a7e9b05e13e403a14d","2026-02-18T11:33:59.973000","2026-03-04T06:03:28.815000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a6a0e30879d7e204bf2d7","Credit","6995a39a390cb2734a7db08b","2026-02-18T11:33:46.918000","2026-02-18T11:33:46.918000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696538c6f194ea02ab37341a","Paid","6995a38ce3c9ba08f50265cb","2026-02-18T11:33:32.710000","2026-02-18T11:33:32.710000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","50","paid 200","6965390936cc7a59e4364cad","Credit","6995a33b2b6199ca1784238c","2026-02-18T11:32:11.551000","2026-02-18T11:32:11.551000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","300","","696a55733f6c0531b7706f95","Paid","6995a31cf7be5149eabadea7","2026-02-18T11:31:40.723000","2026-02-18T11:40:09.340000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-18","500","","69653a3ae75a9d902528c7ca","Paid","6995a2f5d9232c617b0b0a7b","2026-02-18T11:31:01.556000","2026-03-12T18:55:41.334000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","6964cbbdac1725ad13815096","Paid","6994bdb6f4451a11996ee2e7","2026-02-17T19:12:54.254000","2026-02-21T19:00:56.793000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","250","","69653a3ae75a9d902528c7ca","Paid","6994bda22212420ce4465ce6","2026-02-17T19:12:34.838000","2026-03-12T18:55:37.547000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","696a4e4032cc4a7ec8b4027f","Paid","6994bd92d25897afc65170d4","2026-02-17T19:12:18.927000","2026-02-21T11:42:08.914000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","250","","696538dd1fab06ead95ee8cc","Credit","6994bd81b6f6675a7b5aecdb","2026-02-17T19:12:01.344000","2026-02-17T19:12:01.344000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","696c9344b9f6d758c8e67d9d","Paid","6994bd581fb3ee8486a2acc0","2026-02-17T19:11:20.849000","2026-02-17T19:11:20.849000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","250","","6969e7a756fafb50a2f212f0","Paid","6994bd39f4f0874758ae2b6b","2026-02-17T19:10:49.839000","2026-02-17T19:10:49.839000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","6966955dbf86b3a3acb6bf96","Paid","6994bd1d61e710e73f144502","2026-02-17T19:10:21.121000","2026-02-17T19:10:21.121000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","250","","696a922dbc48d5a3eaea12c5","Credit","6994bd077c14639bb3114520","2026-02-17T19:09:59.540000","2026-02-17T19:09:59.540000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","200","","696a4f4a79e54d319f347f9b","Paid","6994bcf6c5ff017996a3962d","2026-02-17T19:09:42.471000","2026-03-02T10:54:27.064000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","6982177f3fdaea5a39a9f368","Paid","6994bcd0cee05b52f28d086d","2026-02-17T19:09:04.939000","2026-02-23T18:27:04.619000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","697200d5b82f748de9294431","Paid","69942a9000882988609c19f1","2026-02-17T08:45:04.642000","2026-02-21T11:42:23.384000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","600","","69669ed6a5db76fea57e2f67","Paid","69942a60e986b944207655a8","2026-02-17T08:44:16.296000","2026-02-17T16:38:18.607000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","69653b42dd8e320bb949f259","Credit","69942a47f5d0f9e0a15f39c3","2026-02-17T08:43:51.014000","2026-02-17T08:43:51.014000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","696a5249c70ecdeb66918407","Paid","69942a36dc03fd88b899e107","2026-02-17T08:43:34.183000","2026-02-26T19:34:13.684000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","696a6cf48685878a19bf3c78","Paid","69942a1c29f98bed6c617e4e","2026-02-17T08:43:08.886000","2026-02-17T08:43:08.886000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","600","","6964ea88c5cec6bced835ed8","Paid","69942a089c14929dcea7b4e0","2026-02-17T08:42:48.922000","2026-02-25T08:00:43.523000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","69653937726e7ea7f0e11c5f","Credit","699429fa8965d3cf06af22b0","2026-02-17T08:42:34.278000","2026-02-17T08:42:34.278000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","696539b8f143a694ee081a67","Paid","699429e5ca7f8a0b2f06f5a2","2026-02-17T08:42:13.681000","2026-03-07T10:04:39.290000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-17","300","","696e5ceace9547665f394c8c","Paid","699429d4fddd158c63adee2c","2026-02-17T08:41:56.458000","2026-02-17T09:27:44.171000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","696a64b092f008affbece519","Paid","6993794dd1b71f5e9d8f6dc1","2026-02-16T20:08:45.518000","2026-02-17T09:27:25.915000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","300","","6965394a50fe75f11fee8e70","Paid","6993776012dcd7234e48bc0e","2026-02-16T20:00:32.023000","2026-02-21T11:31:19.186000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","300","","696a4e4032cc4a7ec8b4027f","Paid","6993773dd8dda6a0a06123d1","2026-02-16T19:59:57.059000","2026-02-16T19:59:57.059000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","6969e7461f7b64bfed39c5a5","Paid","6993765e37d810117f302791","2026-02-16T19:56:14.141000","2026-02-16T19:56:33.729000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","300","","6969e485a2580a78a8649782","Paid","6993764ae8a24ceef5151029","2026-02-16T19:55:54.780000","2026-03-05T07:04:10.076000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","100","","69653b1f0c330b252a81bf50","Credit","6993759335625681acf01c75","2026-02-16T19:52:51.566000","2026-02-26T19:54:47.087000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","696537fa7ce3cf14d0dd6b30","Credit","69937582e23a5c481e9f1f08","2026-02-16T19:52:34.724000","2026-02-16T19:52:34.724000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","696fbfdc85cfe810b3309c39","Credit","69937574d8cdc13ee9f15c98","2026-02-16T19:52:20.812000","2026-02-16T19:52:20.812000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","300","","698466d9e1241926efa7a462","Paid","6993755ed1bc86c733276976","2026-02-16T19:51:58.719000","2026-02-28T15:05:48.675000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","600","","6969e52cf9fc0cb8c1c9b82d","Credit","69937547548fd335837f765a","2026-02-16T19:51:35.162000","2026-02-16T19:51:35.162000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","6969e3b84dd8eb4c88de34a0","Paid","69937535f56006376c4685bb","2026-02-16T19:51:17.975000","2026-02-24T19:27:56.574000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","696694c7de5dc6a8e2bea9b7","Paid","699375107f5125cca6a4026a","2026-02-16T19:50:40.582000","2026-03-09T16:24:37.454000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","6964f1f40622a7ce6ee013b8","Paid","699374e0ae529bce0a5d6ff9","2026-02-16T19:49:52.741000","2026-02-21T11:28:38.127000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","600","","696693fc4cb4d0480a5f68c0","Paid","699374cee36bb70aa2b920dc","2026-02-16T19:49:34.490000","2026-03-06T13:03:49.514000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","900","","696624c492995e7f77d7e6b1","Paid","699374bf8fa32d7f80beac6f","2026-02-16T19:49:19.121000","2026-03-10T13:02:31.812000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","1250","","699374941b4817ad74ee3f18","Paid","699374a2e41628a2e1d67b14","2026-02-16T19:48:50.498000","2026-02-23T19:01:26.671000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","69661b14f631bd861b382cfe","Credit","6993746ddda5b73dad9f474c","2026-02-16T19:47:57.762000","2026-02-16T19:47:57.762000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","600","","696a5d3460b5e87b872664b9","Paid","6993745c0dfcd236b7abd56a","2026-02-16T19:47:40.411000","2026-03-18T16:24:00.750000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","300","","696a4e8362f3f82d1e6ea78d","Credit","699374496dc113582e057239","2026-02-16T19:47:21","2026-02-16T19:47:21","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","250","","696a626089c1466ae5296354","Paid","6993742d66af56ff6235c250","2026-02-16T19:46:53.660000","2026-02-16T19:46:53.660000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","300","","6964f14fd8009298988f7e13","Credit","6993741ae9977a90ca2f59e9","2026-02-16T19:46:34.955000","2026-02-16T19:46:34.955000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
"2026-02-16","750","","69653c88fb7a3a9ced86024d","Paid","699374004951a5a9815484f9","2026-02-16T19:46:08.112000","2026-02-19T19:54:43.401000","6963ef862e2a38f0d51ff8ca","kariithigrace90@gmail.com","false"
